,name,tag,singer,song,img
1471,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Nio Garcia & J Balvin & Bad Bunny, AM Remix,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/109/974/82109974_1624580467824_1_140x140.JPG/dims/resize/Q_80,0"
1472,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Duncan Laurence, Arcade (Feat. FLETCHER),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/755/858/81755858_1606370726135_1_140x140.JPG/dims/resize/Q_80,0"
1473,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Olivia Rodrigo,happier,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/054/841/82054841_1621524926146_1_140x140.JPG/dims/resize/Q_80,0"
1474,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Regard & Troye Sivan & Tate McRae, You,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/997/948/81997948_1618455960730_1_140x140.JPG/dims/resize/Q_80,0"
1475,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",J. Cole,m y . l i f e,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/046/947/82046947_1620970526241_1_140x140.JPG/dims/resize/Q_80,0"
1476,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Ryan Hurd & Maren Morris, Chasing After You,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/892/613/81892613_1612868428137_1_140x140.JPG/dims/resize/Q_80,0"
1477,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Elle King & Miranda Lambert, Drunk (And I Don't Wanna Go Home),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/920/316/81920316_1614232531917_1_140x140.JPG/dims/resize/Q_80,0"
1478,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Doja Cat, Need To Know,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/085/258/82085258_1623303631765_1_140x140.JPG/dims/resize/Q_80,0"
1479,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Mooski, Track Star,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/893/021/81893021_1612906526007_1_140x140.JPG/dims/resize/Q_80,0"
1480,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Keith Urban & P!nk, One Too Many,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/594/371/81594371_1600237225656_1_140x140.JPG/dims/resize/Q_80,0"
1481,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Lil Baby & Lil Durk & Travis Scott,Hats Off,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/071/870/82071870_1622617826319_1_140x140.JPG/dims/resize/Q_80,0"
1482,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Olivia Rodrigo,brutal,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/054/841/82054841_1621524926146_1_140x140.JPG/dims/resize/Q_80,0"
1483,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Bella Poarch, Build a Bitch,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/049/656/82049656_1621219282497_1_140x140.JPG/dims/resize/Q_80,0"
1484,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Sam Hunt,Breaking Up Was Easy In The 90's,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/408/568/81408568_1585805438393_1_140x140.JPG/dims/resize/Q_80,0"
1485,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Thomas Rhett,Country Again,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/019/288/82019288_1619604329017_1_140x140.JPG/dims/resize/Q_80,0"
1486,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Wisin & Jhay Cortez & Anuel AA, Fiel (Remix) (Feat. Los Legendarios & Myke Towers),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/084/281/82084281_1623279027081_1_140x140.JPG/dims/resize/Q_80,0"
1487,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Big Red Machine, Renegade (Feat. Taylor Swift),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/120/518/82120518_1625208090495_1_140x140.JPG/dims/resize/Q_80,0"
1488,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Luke Bryan,Waves,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/986/391/81986391_1617777630115_1_140x140.JPG/dims/resize/Q_80,0"
1489,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Justin Moore,We Didn't Have Much,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/104/594/82104594_1624415738119_1_140x140.JPG/dims/resize/Q_80,0"
1490,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Blake Shelton, Minimum Wage,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/016/929/82016929_1621833640468_1_140x140.JPG/dims/resize/Q_80,0"
1491,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Imagine Dragons, Follow You,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/943/973/81943973_1615481126005_1_140x140.JPG/dims/resize/Q_80,0"
1492,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Olivia Rodrigo,"jealousy, jealousy","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/054/841/82054841_1621524926146_1_140x140.JPG/dims/resize/Q_80,0"
1493,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",H.E.R., Come Through (Feat. Chris Brown),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/010/066/82010066_1619074911405_1_140x140.JPG/dims/resize/Q_80,0"
1494,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",City Girls, Twerkulator,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/055/041/82055041_1621537530115_1_140x140.JPG/dims/resize/Q_80,0"
1495,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",G Herbo,Cry No More (Feat. Polo G & Lil TJay),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/120/745/82120745_1625212526363_1_140x140.JPG/dims/resize/Q_80,0"
1496,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",WizKid,Essence (Feat. Tems),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/670/647/81670647_1605247226173_1_140x140.JPG/dims/resize/Q_80,0"
1497,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Tai Verdes, A-O-K,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/031/702/82031702_1620630031959_1_140x140.JPG/dims/resize/Q_80,0"
1498,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",42 Dugg & Roddy Ricch,4 Da Gang,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/054/843/82054843_1621524926539_1_140x140.JPG/dims/resize/Q_80,0"
1499,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Rod Wave,Tombstone,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/996/719/81996719_1618539373204_1_140x140.JPG/dims/resize/Q_80,0"
1500,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Migos, Having Our Way (Feat. Drake),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/087/562/82087562_1623386643328_1_140x140.JPG/dims/resize/Q_80,0"
1501,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Elvie Shane, My Boy,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/467/911/81467911_1591684931419_1_140x140.JPG/dims/resize/Q_80,0"
1502,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",WILLOW, t r a n s p a r e n t s o u l (Feat. Travis Barker),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/015/141/82015141_1619368526215_1_140x140.JPG/dims/resize/Q_80,0"
1503,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Chris Stapleton,You Should Probably Leave,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/727/635/81727635_1605054932103_1_140x140.JPG/dims/resize/Q_80,0"
1504,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Old Dominion, I Was On a Boat That Day,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/054/452/82054452_1621497339695_1_140x140.JPG/dims/resize/Q_80,0"
1505,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",MO3,Outside,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/987/378/81987378_1618365647903_1_140x140.JPG/dims/resize/Q_80,0"
1506,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Tate McRae & Khalid, working,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/097/324/82097324_1623915331085_1_140x140.JPG/dims/resize/Q_80,0"
1507,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Trippie Redd & Playboi Carti, Miss The Rage,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/031/117/82031117_1620192930687_1_140x140.JPG/dims/resize/Q_80,0"
1508,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Jameson Rodgers & Luke Combs, Cold Beer Calling My Name,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/009/551/82009551_1619056226577_1_140x140.JPG/dims/resize/Q_80,0"
1509,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",PINK,All I Know So Far,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/054/395/82054395_1621496146609_1_140x140.JPG/dims/resize/Q_80,0"
1510,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Drake, What's Next,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/933/386/81933386_1614922059148_1_140x140.JPG/dims/resize/Q_80,0"
1511,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Olivia Rodrigo,enough for you,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/054/841/82054841_1621524926146_1_140x140.JPG/dims/resize/Q_80,0"
1512,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK","Tyler, The Creator & Lil Uzi Vert & Pharrell", JUGGERNAUT,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/108/673/82108673_1624514726338_1_140x140.JPG/dims/resize/Q_80,0"
1513,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Cochise & $NOT, Tell Em,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/065/404/82065404_1622079333860_1_140x140.JPG/dims/resize/Q_80,0"
1514,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",Peder B. Helland,Thoughtful,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/638/289/81638289_1602829683846_1_140x140.JPG/dims/resize/Q_80,0"
1515,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",Craig Armstrong,Ivan's Story,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/543/432/81543432_1597819630164_1_140x140.JPG/dims/resize/Q_80,0"
1516,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",Isao Sasaki, Framescape,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/047/106/15047106_1406188798246_1_140x140.JPG/dims/resize/Q_80,0"
1517,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",George Skaroulis,The Calling,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/344/787/80344787_1362367192792_1_140x140.JPG/dims/resize/Q_80,0"
1518,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",Calm Collective," Tender Night, Pt. 3","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/260/496/81260496_1566459050879_1_140x140.JPG/dims/resize/Q_80,0"
1519,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",Peder B. Helland,Bright Future,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/638/526/81638526_1603093971616_1_140x140.JPG/dims/resize/Q_80,0"
1520,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",Peder B. Helland, Dance of Life,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/638/323/81638323_1602829803163_1_140x140.JPG/dims/resize/Q_80,0"
1521,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",Peder B. Helland, A New Beginning,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/638/513/81638513_1603093268436_1_140x140.JPG/dims/resize/Q_80,0"
1522,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",Calm Collective," Sunset Calling, Pt. 1","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/255/461/81255461_1566978393550_1_140x140.JPG/dims/resize/Q_80,0"
1523,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",Sebastian Hill, A Paceful Piano,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/356/061/81356061_1581053338945_1_140x140.JPG/dims/resize/Q_80,0"
1524,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",Peder B. Helland,Morning Whisper,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/638/289/81638289_1602829683846_1_140x140.JPG/dims/resize/Q_80,0"
1525,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",Calm Collective, The Mist Of Time Pt. 1,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/373/252/81373252_1582781446970_1_140x140.JPG/dims/resize/Q_80,0"
1526,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",David Darling & Jacqueline Tschabold Bhuyan,A Walk In The Forest,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/145/401/81145401_1546917972347_1_140x140.JPG/dims/resize/Q_80,0"
1527,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",Sebastian Hill,A Walk in the Forest,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/356/061/81356061_1581053338945_1_140x140.JPG/dims/resize/Q_80,0"
1528,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",Yuhki Kuramoto,Forest (Piano Jewels),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/048/665/210/48665210_1411455084799_1_140x140.JPG/dims/resize/Q_80,0"
1529,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",Isao Sasaki,Forest,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/047/106/15047106_1406188798246_1_140x140.JPG/dims/resize/Q_80,0"
1530,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",Henning Flintholm,Dreams and Beyond,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/738/903/81738903_1605498664442_1_140x140.JPG/dims/resize/Q_80,0"
1531,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",In Bloom, Sunny Forest,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/749/326/80749326_1448521289869_1_140x140.JPG/dims/resize/Q_80,0"
1532,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",Ikuko Kawai,Voice Of The Waves,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/012/193/80012193_1411120468193_1_140x140.JPG/dims/resize/Q_80,0"
1533,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",David Darling & Jacqueline Tschabold Bhuyan, Radiance Of Dawn,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/145/401/81145401_1546917972347_1_140x140.JPG/dims/resize/Q_80,0"
1534,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",Deep Wave,Morning Calm,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/018/221/82018221_1619584532234_1_140x140.JPG/dims/resize/Q_80,0"
1535,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",Jim Brickman,Discover,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/940/366/81940366_1615349135787_1_140x140.JPG/dims/resize/Q_80,0"
1536,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",4Seasons, Forest,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/020/679/82020679_1619776522472_1_140x140.JPG/dims/resize/Q_80,0"
1537,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",RELAX WORLD,Wake up the wind,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/984/634/81984634_1617761592911_1_140x140.JPG/dims/resize/Q_80,0"
1538,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",CROIX HEALING,Good Dreams,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/791/526/81791526_1608190240884_1_140x140.JPG/dims/resize/Q_80,0"
1539,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",RELAX WORLD,Whispering garden,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/984/634/81984634_1617761592911_1_140x140.JPG/dims/resize/Q_80,0"
1540,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",Meditation Project Group, Forest Meditation,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/449/458/80449458_1405677126169_1_140x140.JPG/dims/resize/Q_80,0"
1541,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",Yuhki Kuramoto, Sings Of Love,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/060/997/494/60997494_1404884028970_1_140x140.JPG/dims/resize/Q_80,0"
1542,자연 속의 풍경이 느껴지는 연주 음악들,"오늘의선곡,백그라운드,뮤직,뉴에이지,휴식,산책,잔잔한,편안한,TODAY,PICK,당신의BGM",MINIMA,A Bird,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/924/317/80924317_1487755445121_1_140x140.JPG/dims/resize/Q_80,0"
