PLAYLIST_NO,PLAYLIST_NAME,SONG_TAG,USER_ID,USER_NO
1896,아이다호행 95번 국도를 달리며 우리는,"해외,팝송,해외,팝,드라이브,감성적인,청춘,미국,도시/지역,모던락/팝락/인디락,고속도로,자유,20대,팝락,신나는,경쾌한",,
1897,봄의 빈혈같은 노래들,"국내,인디,봄,잔잔한,위로,지치고,힘들때,국내,인디,봄,탈때",,
1898,깔랑깔랑한 내마음을 사로잡을 톡톡튀는 팝,"해외,팝송,신나는,경쾌한,드라이브,일렉트로닉팝,기분전환,편집숍/매장,술집/펍",,
1899,swag 넘치는 본토 힙합,"해외,힙합,해외,랩/힙합,드라이브,그루브한,술집/펍,스웩",,
1900,악마의 재능 파가니니: 24 Capriccio,"클래식,클래식한,파가니니,니콜로,파가니니,낭만주의시대,작곡가,바이올린,악기,이탈리아,유럽",,
1901,넷플릭스 하이틴 영화 OST 모음,"해외,넷플릭스,OST,하이틴,영화,영화/드라마,해외영화,10대,20대",,
1902,파노라마를 담은 Vintage Playlist #2,"해외,몽환적인,빈티지,멜랑콜리,싱숭생숭,저녁,인디락,인디팝,해외,인디,봄,탈때",,
1903,팝송이 클래식을 만나다! 크로스오버 스페셜,"해외,팝송,크로스오버,편곡,이색테마,연주곡,클래식한,클래식공간",,
1904,클릭하는 순간 가뿐해지는 매직,"국내,인디,봄,기분전환,산뜻한,산책/여행,카페,국내,인디,화창한,날",,
1905,KBS 다큐멘터리 3일 엔딩곡 6,"다큐멘터리,3일,KBS,TV/방송,방송",,
1906,다 지겨워서 도망가고 싶어지기도 해,"국내외,스트레스/짜증,답답할때,지치고,힘들때",,
1907,운동 할 때 들으면 좋은 파워풀한 락 팝송,"해외,락,강한,신나는,운동/헬스,스트레스/짜증,팝락",,
1908,도입부 끌려야 듣는 istp 플리 털기,"해외,팝송,해외,팝,도입부/인트로,MBTI",,
1909,무료함 탈출기,"해외,해외,팝,트렌디한,지루할때,비트,하교/퇴근길,팝송,멍때릴때,일상,데일리,팝",,
1910,"툰베리부터 대통령까지, 이색 피쳐링 모음","국내외,피처링,이색테마,듀엣/피처링",,
1911,지금 이 노래가 좋다면 외쳐 무한~,"국내외,신나는,경쾌한,도입부/인트로,드라이브,기분전환",,
1912,탄산음료보다 청량한 아이돌,"국내,가요,아이돌,KPOP,청량한,신나는,기분전환,드라이브,운동/헬스,초여름,여름,폭염/더위,시원한",,
1913,앗 뜨거! 따끈따끈한 트렌디 POP,"해외,팝송,해외,팝,트렌디한",,
1914,K인디차트 Vol.191 (2021년 2월 하반기),"국내,인디,국내,인디,국내인디차트,인디락,차트,속,음악,기간별",,
1915,변화를 노래한 가사들,"국내,가요,노래가사,이색테마",,
1916,봄에는 음색이 산뜻한 팝이 좋아,"해외,인디,팝송,봄,산뜻한,나들이/소풍,드라이브,해외,인디,인디팝,해외,팝,오후,목소리/음색,벚꽃",,
1917,모닝커피와 Lofi Vibe로 시작하는 하루,"국내외,로파이,Lo-Fi,아침,재즈힙합,카페,힐링,여유로운,코로나/재택근무,Chillax,주말/휴일,일상,봄",,
1918,노바디 캔트 블락 미,"해외,힙합,해외,랩/힙합,스트레스/짜증,그루브한,스웩,비트,자신감,힙합클럽",,
1919,"마일드한 텐션감, 트렌디 일렉트로 POP #4","해외,일렉트로닉팝,편집숍/매장,팝송,기분전환,경쾌한,봄,청소",,
1920,이게 바로 찐 파워다! P.O.W.E.R,"해외,락,스트레스/짜증,운동/헬스,신나는,드라이브,시원한",,
1921,흑백필름에 담긴 coldness & warmth,"국내외,색깔,앨범아트,이색테마,비/흐림",,
1922,좋아하는데 이유가 왜 필요해,"해외,팝송,해외,팝,기분전환,취향저격",,
1923,Alternative Recent Releases: 2021/3,"해외,인디락,인디팝,얼터너티브락,해외,팝,팝송,기간별,최신곡,에센셜,(2021),2021년",,
1924,햇살이 구워낸 따뜻한 산책로,"국내외,인디,봄,산책/여행,나들이/소풍,오후,주말/휴일,일상",,
1925,밤 거리 걸으며 듣기좋은 감성발라드,"국내,발라드,감성적인,밤/새벽,국내,발라드,인디,발라드한,거리에서",,
1926,어느 순간 내 방이 카페로 변해버렸다 2,"해외,팝송,해외,팝,카페,방안에서,홈카페,코로나/재택근무,방콕러,데일리,팝,봄,기분전환,경쾌한",,
1927,우리가 세상을 밟고 일어나는 힘,"국내외,지치고,힘들때,시작/도전,응원",,
1928,달달하고 기분좋은 봄캐롤 설레는 고백송 5,"국내,인디,국내,인디,봄,달달한,설렘/심쿵,사랑/기쁨,데이트,카페,연애권장송,화창한,날,나들이/소풍,썸,탈때,봄캐롤",,
1929,재컴백 해줬으면 하는 여자아이돌 곡,"국내,아이돌,신나는,경쾌한,역주행,걸그룹,가요,여성보컬",,
1930,UK 싱글 차트 리뷰 : 2021년 3월 25일자,"해외,팝송,해외,팝,UK차트,해외차트,차트,속,음악",,
1931,고막이 간지럽다 못해 사르르 녹아내려,"국내,가요,봄,봄캐롤,기분전환,나들이/소풍,경쾌한,드라이브",,
1932,아직까지 듣는건 나뿐인 거 같은 노동요 #2,"국내,가요,숨듣명,노동요,8090세대,Y세대,경쾌한,신나는",,
1933,너의 앞길에 햇살만 가득하길,"국내외,감성적인,이별/슬픔",,
1934,"은혜로운 국내 CCM, 찬양","국내,찬양,CCM,교회",,
1935,"떠나볼래, 봄이니까!","국내,인디,국내,인디,봄,산뜻한,기분전환,산책/여행,나들이/소풍,드라이브,화창한,날",,
1936,"됐고, 야광봉이나 무작정 흔들고 싶을때","국내외,트위치,SNS,주다사,스트리머",,
1937,장르불문 감각적인 듀엣&피처링 3,"해외,팝송,해외,팝,듀엣/피처링,트렌디한",,
1938,Sunday Morning Chillin Vibe,"해외,해외,팝,봄,그루브한,알앤비,주말/휴일,여유로운,아침,일요일,쉬는시간,일상",,
1939,2021년 방구석 EDM클럽 개장!,"해외,EDM,일렉트로닉팝,신나는,운동/헬스,드라이브,팝송,해외,팝,클럽/파티,코로나/재택근무",,
1940,"새벽 1시, 그 시절 대학로","국내외,추억/회상,8090세대,온라인,탑골공원,대학로,7080세대",,
1941,나는 뭉게구름 의자에서 쉴꺼야,"해외,팝송,해외,팝,일상,쉬는시간,공강,오후,카페,봄",,
1942,적당한 원동력과 차분한 마무리,"해외,팝송,해외,팝,감성적인,저녁,하교/퇴근길,드라이브,산책/여행,저녁산책,지하철/버스",,
1943,"봄비 내리는 오후, 나른한 감성 인디팝","해외,팝송,해외,팝,감성적인,여유로운,오후,주말/휴일,카페,나른해지는,봄비,잔잔한,비/흐림",,
1944,봄이라서 들으면 더 설레는 노래,"국내,가요,봄,봄캐롤,경쾌한,기분전환,드라이브,화창한,날,달달한,연애권장송,나들이/소풍",,
1945,"자유로운 이 순간, Sunset drive","해외,팝송,해외,팝,경쾌한,드라이브,기분전환,저녁,노을,출근/퇴근길,선선한,힙스터,신나는,자유,하교/퇴근길",,
1946,봄바람 향기로 더 좋은 리메이크곡,"국내,가요,봄,리메이크",,
1947,Killing 아니고 Chilling Verse...,"국내외,알앤비,나른해지는,Chillax,일상,쉬는시간,주말/휴일,공강,오후,카페,잔잔한",,
1948,"Tokyo Vibe, 센치함이 묻어있는 J-POP","해외,일본,J-POP,저녁,하교/퇴근길,도쿄,J-ROCK,싱숭생숭,도시/지역",,
1949,도시의 모던함을 품은 sensitive soul,"국내외,감각적인,드라이브,치명적인,차도남녀",,
1950,눈부신 젊은 날 도시를 훨훨 날아,"국내,시티팝,그루브한,일렉트로닉팝,드라이브,복고/레트로,힙스터,야경,편집숍/매장,인디,심야,드라이브,청량한",,
1951,한 소절만에 좋아요 누른 팝 Playlist #2,"해외,팝송,해외,팝,도입부/인트로",,
1952,그 시절 내 심장을 찢은 언니들,"국내,가요,걸크러쉬,여성보컬,2000년대,Y세대,8090세대",,
1953,흐려지는 것들에 대하여,"국내,발라드,감성적인,밤/새벽,그리움,이별/슬픔,가요,발라드한,국내,발라드",,
1954,우주의 별을 노래해,"국내외,밤/새벽,우주,노래제목",,
1955,시간이 지나도 낡지 않은 세련된 음악,"국내,가요,8090세대,Y세대",,
1956,엇갈린 사랑에 대한 노래들,"국내,인디,국내,인디,잔잔한,이별/슬픔,감성적인,밤/새벽",,
1957,자네는 혹시 철학과를 졸업하였나?,"국내,가요,인생,노래가사,이색테마",,
1958,너는 그냥 운전만해 Baby~,"국내외,봄,신나는,경쾌한,드라이브,기분전환",,
1959,괜히 무드등이 켜고 싶어지는 그런 밤,"해외,팝송,해외,팝,밤/새벽,감성적인,새벽감성,방안에서,저녁",,
1960,"이봐, 노동요 필요하지 않아?!","해외,팝송,해외,팝,노동요,코로나/재택근무",,
1961,장르가 뭐든 좋으면 좋은거지,"해외,팝송,해외,팝,나만알고싶은,취향저격",,
1962,역주행 신화! 브레이브 걸스 플리,"국내,가요,아티스트,아이돌,KPOP",,
1963,노래방..가고 싶을 때..듣자...,"국내,가요,노래방,코인노래방,Y세대,8090세대,혼코노,코로나/재택근무",,
1964,"너랑 나랑, 한쪽 귀로만 듣는 감성 플리#14","팝송,해외,해외,팝,이어폰,연인/커플,달달한,데이트",,
1965,너 없이도 잘 살아,"국내외,여성보컬,당당한,이별/슬픔,노래가사,걸크러쉬",,
1966,혼자 걸을 땐 노래가 빠질 수 없지,"국내,인디,국내,인디,봄,기분전환,나들이/소풍,가요,거리에서",,
1967,봄비로 센치해진 무드를 다독여 줄 팝,"해외,팝송,해외,팝,봄,봄비,미세먼지/황사,기분전환,감성적인,카페",,
1968,유행에 민감한 힙스터들의 Trendy Music 2,"해외,팝송,해외,팝,트렌디한,편집숍/매장,힙스터,기분전환,드라이브,데일리,팝",,
1969,"힘든 아침, 몸에 시동을 거는 Refresh POP","해외,팝송,해외,팝,신나는,아침,등교/출근길,데일리,팝,출근/퇴근길,비타민송,월요병,연휴병,경쾌한",,
1970,너네 집 분위기 좋다,"해외,알앤비,그루브한,집들이,코로나/재택근무,힙스터,작업실,분위기있는",,
1971,너무 좋은데 괜찮으시겠어요? #3,"해외,팝송,해외,팝,데일리,팝,일상,기분전환,드라이브,나만알고싶은",,
1972,롤린 역주행! 숨겨진 걸그룹 명곡 모음,"국내,아이돌,KPOP,걸그룹,역주행,여성보컬,여자아이돌,가요",,
1973,봄은 왠지 모르게 설레,"해외,팝송,해외,팝,봄,달달한,산책/여행,드라이브,화창한,날,산뜻한,나들이/소풍",,
1974,"이도저도 싫을 땐, 새로운 맛의 국힙","국내,힙합,감각적인,그루브한,국내,랩/힙합,개성있는",,
1975,기분전환이 필요할 때는 이노래를 들어봐.,"국내,가요,코믹송,노래가사,스트레스/짜증,이색테마",,
1976,ost 좋은곡 여기 다이소 2,"해외,OST,영화/드라마,영화,드라마,팝송",,
1977,"도시의 밤, 일렁이는 불빛","해외,인디,해외,인디,잔잔한,밤/새벽,팝송,해외,팝,야경,심야,드라이브",,
1978,맥주와 GROOVE,"국내,인디,국내,인디,알앤비,그루브한,맥주,혼술혼밥,저녁",,
1979,'핑크'빛 노을 따라 드라이브~,"해외,팝송,해외,팝,노을,드라이브,저녁,오후",,
1980,리듬 안타고는 못 배길껄~,"국내외,신나는,비트,내적댄스,리드미컬한,술집/펍",,
1981,ElectroPose & G R O O V E,"해외,일렉트로닉,감각적인,밤/새벽,힙스터,밤샘작업,작업실,그루브한",,
1982,Rosy Whisper : 꿈결같은 목소리,"국내외,봄,여성보컬,목소리/음색",,
1983,아 힙합 클럽 마렵다.,"해외,힙합,해외,랩/힙합,그루브한,힙스터,힙합클럽,내적댄스,코로나/재택근무",,
1984,살랑살랑 봄바람과 함께 찾아온 봄사랑,"국내,봄,봄캐롤,달달한,벚꽃,설렘/심쿵,산책/여행,나들이/소풍,가요,데이트,드라이브",,
1985,알래스카에도 벚꽃 피우는 봄노래들,"국내,인디,봄,달달한,산책/여행,국내,인디",,
1986,반복되는 운명에 맞서라! 시지프스 OST,"국내,드라마,국내드라마,영화/드라마,JTBC,시지프스,OST",,
1987,"마피아 변호사의 사이다 활약, 빈센조 OST","국내,드라마,국내드라마,영화/드라마,tvN,빈센조,OST",,
1988,간질간질 봄의 시작인가봄,"국내,가요,달달한,봄,산책/여행,화창한,날,나들이/소풍,봄캐롤",,
1989,"난 새벽 감성에 취하면 힙합을 들어,,","국내외,힙합,감성적인,밤/새벽,감성힙합,새벽감성",,
1990,어깨로 스탭 좀 밟는 플리 Vol.1,"해외,팝송,해외,팝,그루브한,기분전환,내적댄스,경쾌한,리드미컬한,드라이브",,
1991,부드러운 봄바람 맞으며 듣고싶은 playlist,"해외,팝송,해외,팝,봄,기분전환,산뜻한,일상,산책/여행,봄바람",,
1992,"지금 설레는 건 봄탓이야, 봄맞이 BGM","국내,가요,봄,달달한,설렘/심쿵,사랑/기쁨,카페,데이트,연애권장송",,
1993,"고향의 봄 : Shine, Nostalgia","국내외,봄,아련한,감성적인",,
1994,팬텀싱어 올스타전 Episode 7 & 8,"팬텀싱어,팬텀싱어,올스타전,TV/방송,크로스오버,예능,음악예능,JTBC",,
1995,"리듬을 타며, 드라이브를 하며 기분전환","국내,기분전환,드라이브,가요",,
1996,루틴한 일상 탈피! 감각적인 트렌디팝 #3,"해외,팝송,해외,팝,기분전환,경쾌한,코로나/재택근무,신나는,트렌디한,술집/펍,편집숍/매장,데일리,팝,드라이브",,
1997,3월은 적당히 담백하게 살아갈 것,"국내,인디,국내,인디,봄,담백한,잔잔한,말랑말랑한",,
1998,이 햇살엔 밖으로 나가야지,"국내외,봄,신나는,경쾌한,드라이브,기분전환,나들이/소풍,공원,화창한,날,벚꽃",,
1999,너는 다시 이 노래들이 생각 날거야,"국내,힙합,국내,랩/힙합,감성힙합,그루브한,트렌디한,술집/펍,나만알고싶은,편집숍/매장",,
2000,사랑스럽고 달달한 인디 playlist,"국내,인디,국내,인디,달달한,봄,봄캐롤,연애,사랑/기쁨,연애권장송,연인/커플,데이트,화이트데이",,
2001,분위기 좋은 카페와 소설책 한 권,"해외,팝송,해외,팝,잔잔한,여유로운,카페,홈카페",,
2002,내가 너란 별에 닿을때까지,"국내,가요,감성적인,짝사랑,발라드한,사랑/기쁨",,
2003,달달한 그루브가 스며드는 밤,"해외,알앤비,달달한,그루브한,해외,팝,밤/새벽,목소리/음색,팝송",,
2004,슬슬 혼코노 갈 준비 해볼까?,"국내,발라드,노래방,8090세대,Y세대,코인노래방,혼코노,발라드한,가요",,
2005,우리 발라드 들어볼까,"국내,발라드,국내,발라드,감성적인,이별/슬픔,발라드한",,
2006,계속 듣고 싶어! 기타소리와 힙합/R&B #03,"국내,힙합,알앤비,블랙뮤직,기타,악기,도입부/인트로,국내,랩/힙합,저녁,그루브한,감성힙합",,
2007,우울한 하루에 듣는 위로 같은 음악,"국내외,뉴에이지,피아노,피아노연주곡,힐링,위로,연주곡,휴식/명상",,
2008,이게 감성힙합이지 거기다 그루브를 곁들인,"국내,힙합,국내,랩/힙합,그루브한,감성힙합,싱잉랩,도입부/인트로",,
2009,우리의 숙면을 위한 자장가 LIST,"국내,뉴에이지,잠들기,전,숙면,휴식/명상,힐링,낮잠,자장가,여유로운,차분한,에스테틱,연주곡",,
2010,가볍게 흥을 내고 싶을 때!,"국내외,경쾌한,기분전환",,
2011,내가 차는 없지만 노래는 좀 잘 틀어,"해외,해외,팝,팝송,신나는,드라이브,기분전환",,
2012,우리 모두 힙해지자,"해외,팝송,해외,팝,트렌디한,힙스터,편집숍/매장",,
2013,너를 위한 문장,"국내,인디,국내,인디,노래제목,이색테마",,
2014,사랑이 어려워서,"국내,가요,그루브한,알앤비,연애",,
2015,책 읽기 좋은 서점의 편안한 연주곡,"뉴에이지,북카페,휴식/명상,피아노,피아노연주곡,힐링,연주곡,독서,서점",,
2016,러닝하러 갈 때 잊지 말고 챙겨,"해외,팝송,그루브한,해외,팝,저녁,조깅/러닝,한강,산책/여행,저녁산책",,
2017,마음을 편안하게 해주는 바이올린 클래식,"클래식,클래식한,바이올린,휴식/명상,연주곡,악기,힐링,클래식연주곡",,
2018,"방 안으로 가져온 락페, 신나게 즐겨요","국내외,신나는,랜선,페스티벌,락,코로나/재택근무,랜선",,
2019,나만의 벚꽃엔딩! 뻔하지 않은 봄 캐롤,"국내,가요,봄,봄캐롤,기분전환,산책/여행,나들이/소풍",,
2020,핑크빛 하늘을 그려봐요 :),"해외,팝송,해외,팝,노을,저녁,카페,하교/퇴근길",,
2021,맛있는 야식 플레이리스트,"국내,이색테마,요리/음식,노래제목",,
2022,망원동 어느 카페에서 흘러나오는,"해외,인디,해외,인디,달달한,힙스터,카페,망원동,해외,팝,팝송,미디엄템포",,
2023,"Ooh, 나도 몰래 빠져드는 발칙한 사운드 15","해외,팝송,해외,팝,그루브한,힙스터,작업실,일상,감각적인,편집숍/매장",,
